
Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,t_td,m_density,Uncertainty
1,6,mask_ppo_64_td_006_target_fq_1000_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,1000.0,0.1,19.0,463.0
1,6,mask_ppo_64_td_006_target_fq_2045_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,2045.0,0.1,19.0,463.0
1,6,mask_ppo_64_td_006_target_fq_489_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,489.0,0.06,19.0,463.0
1,6,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,19.0,463.0
1,6,mask_ppo_64_td_01_target_fq_1430_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,1430.0,0.06,19.0,463.0
1,6,mask_ppo_64_td_01_target_fq_1430_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,1430.0,0.1,19.0,463.0
1,6,mask_ppo_64_td_01_target_fq_2924_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,2924.0,0.06,19.0,463.0
1,6,mask_ppo_64_td_01_target_fq_699_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,699.0,0.02,19.0,463.0
1,6,mask_ppo_8_td_002,0,0,0,1,0.0,,8.0,0.02,1500.0,,,2.0,58.0
1,6,mask_ppo_8_td_01,0,0,0,1,0.0,,8.0,0.1,1500.0,,,2.0,58.0
2,1,mask_ppo_16_td_002_target_fq_1430_td_002,1,0,0,0,3092.0,0.0,16.0,0.02,1500.0,1430.0,0.02,4.0,115.0
2,1,mask_ppo_16_td_002_target_fq_489_td_002,1,0,0,0,1330.0,0.0,16.0,0.02,1500.0,489.0,0.02,4.0,115.0
2,1,mask_ppo_16_td_006_target_fq_1000_td_01,1,0,0,0,6635.0,-40.0,16.0,0.06,1500.0,1000.0,0.1,5.0,115.0
2,1,mask_ppo_16_td_006_target_fq_2045_td_002,1,0,0,0,1468.0,40.0,16.0,0.06,1500.0,2045.0,0.02,5.0,115.0
2,1,mask_ppo_16_td_006_target_fq_489_td_01,1,0,0,0,1988.0,-40.0,16.0,0.06,1500.0,489.0,0.1,5.0,115.0
2,1,mask_ppo_16_td_007,0,1,0,0,2814.0,,16.0,0.07,1500.0,,,5.0,115.0
2,1,mask_ppo_16_td_01_target_fq_1430_td_006,1,0,0,0,9070.0,40.0,16.0,0.1,1500.0,1430.0,0.06,5.0,115.0
2,1,mask_ppo_16_td_01_target_fq_489_td_006,1,0,0,0,2679.0,40.0,16.0,0.1,1500.0,489.0,0.06,5.0,115.0
2,1,mask_ppo_16_td_01_target_fq_699_td_01,1,0,0,0,4671.0,0.0,16.0,0.1,1500.0,699.0,0.1,5.0,115.0
2,1,mask_ppo_24_td_003,0,1,0,0,1284.0,,24.0,0.03,1500.0,,,7.0,
2,1,mask_ppo_32_td_008,0,1,0,0,9050.0,,32.0,0.08,1500.0,,,9.0,232.0
2,1,mask_ppo_32_td_01,0,1,0,0,4430.0,,32.0,0.1,1500.0,,,10.0,232.0
2,1,mask_ppo_48_td_01,0,1,0,0,3292.0,,48.0,0.1,1500.0,,,15.0,
2,1,mask_ppo_4_td_002_target_fq_1430_td_002,1,0,0,0,1584.0,0.0,4.0,0.02,1500.0,1430.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_002_target_fq_2924_td_006,1,0,0,0,1297.0,-40.0,4.0,0.02,1500.0,2924.0,0.06,1.0,29.0
2,1,mask_ppo_4_td_002_target_fq_489_td_002,1,0,0,0,3748.0,0.0,4.0,0.02,1500.0,489.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_003,0,1,0,0,2014.0,,4.0,0.03,1500.0,,,1.0,29.0
2,1,mask_ppo_4_td_006_target_fq_1000_td_01,0,0,1,0,0.0,-40.0,4.0,0.06,1500.0,1000.0,0.1,1.0,29.0
2,1,mask_ppo_4_td_006_target_fq_1430_td_006,1,0,0,0,1315.0,0.0,4.0,0.06,1500.0,1430.0,0.06,1.0,29.0
2,1,mask_ppo_4_td_007,0,1,0,0,3038.0,,4.0,0.07,1500.0,,,1.0,29.0
2,1,mask_ppo_4_td_01_target_fq_1000_td_006,1,0,0,0,2141.0,40.0,4.0,0.1,1500.0,1000.0,0.06,1.0,29.0
2,1,mask_ppo_4_td_01_target_fq_2045_td_002,1,0,0,0,1873.0,80.0,4.0,0.1,1500.0,2045.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_01_target_fq_489_td_01,1,0,0,0,2095.0,0.0,4.0,0.1,1500.0,489.0,0.1,1.0,29.0
2,1,mask_ppo_56_td_002,0,1,0,0,1317.0,,56.0,0.02,1500.0,,,16.0,
2,1,mask_ppo_64_td_002_target_fq_2045_td_002,1,0,0,0,4178.0,0.0,64.0,0.02,1500.0,2045.0,0.02,18.0,463.0
2,1,mask_ppo_64_td_002_target_fq_699_td_002,1,0,0,0,1326.0,0.0,64.0,0.02,1500.0,699.0,0.02,18.0,463.0
2,1,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,18.0,463.0
2,1,mask_ppo_64_td_006_target_fq_1430_td_002,1,0,0,0,2833.0,40.0,64.0,0.06,1500.0,1430.0,0.02,19.0,463.0
2,1,mask_ppo_64_td_006_target_fq_2924_td_006,1,0,0,0,9805.0,0.0,64.0,0.06,1500.0,2924.0,0.06,19.0,463.0
2,1,mask_ppo_64_td_006_target_fq_699_td_002,1,0,0,0,4831.0,40.0,64.0,0.06,1500.0,699.0,0.02,19.0,463.0
2,1,mask_ppo_64_td_009,0,1,0,0,2999.0,,64.0,0.09,1500.0,,,19.0,463.0
2,1,mask_ppo_64_td_01_target_fq_1000_td_002,1,0,0,0,6570.0,80.0,64.0,0.1,1500.0,1000.0,0.02,19.0,463.0
2,1,mask_ppo_64_td_01_target_fq_2045_td_002,1,0,0,0,3417.0,80.0,64.0,0.1,1500.0,2045.0,0.02,19.0,463.0
2,1,mask_ppo_64_td_01_target_fq_489_td_006,1,0,0,0,5255.0,40.0,64.0,0.1,1500.0,489.0,0.06,19.0,463.0
2,1,mask_ppo_8_td_005,0,1,0,0,1522.0,,8.0,0.05,1500.0,,,2.0,58.0
2,1,mask_ppo_8_td_009,0,1,0,0,2084.0,,8.0,0.09,1500.0,,,2.0,58.0
2,2,mask_ppo_16_td_002_target_fq_2045_td_002,1,0,0,0,1813.0,0.0,16.0,0.02,1500.0,2045.0,0.02,4.0,115.0
2,2,mask_ppo_16_td_002_target_fq_489_td_006,1,0,0,0,2329.0,-40.0,16.0,0.02,1500.0,489.0,0.06,4.0,115.0
2,2,mask_ppo_16_td_002_target_fq_699_td_006,1,0,0,0,2308.0,-40.0,16.0,0.02,1500.0,699.0,0.06,4.0,115.0
2,2,mask_ppo_16_td_004,0,1,0,0,2043.0,,16.0,0.04,1500.0,,,5.0,115.0
2,2,mask_ppo_16_td_006_target_fq_1430_td_002,1,0,0,0,1757.0,40.0,16.0,0.06,1500.0,1430.0,0.02,5.0,115.0
2,2,mask_ppo_16_td_006_target_fq_489_td_006,1,0,0,0,4898.0,0.0,16.0,0.06,1500.0,489.0,0.06,5.0,115.0
2,2,mask_ppo_16_td_006_target_fq_699_td_006,1,0,0,0,1458.0,0.0,16.0,0.06,1500.0,699.0,0.06,5.0,115.0
2,2,mask_ppo_16_td_01_target_fq_2045_td_002,1,0,0,0,1700.0,80.0,16.0,0.1,1500.0,2045.0,0.02,5.0,115.0
2,2,mask_ppo_16_td_01_target_fq_699_td_006,1,0,0,0,1801.0,40.0,16.0,0.1,1500.0,699.0,0.06,5.0,115.0
2,2,mask_ppo_24_td_007,0,1,0,0,2064.0,,24.0,0.07,1500.0,,,7.0,
2,2,mask_ppo_24_td_01,0,1,0,0,2274.0,,24.0,0.1,1500.0,,,7.0,
2,2,mask_ppo_32_td_007,0,1,0,0,2166.0,,32.0,0.07,1500.0,,,9.0,232.0
2,2,mask_ppo_32_td_009,0,1,0,0,2174.0,,32.0,0.09,1500.0,,,10.0,232.0
2,2,mask_ppo_48_td_003,0,1,0,0,3913.0,,48.0,0.03,1500.0,,,14.0,
2,2,mask_ppo_4_td_002,0,1,0,0,1198.0,,4.0,0.02,1500.0,,,1.0,29.0
2,2,mask_ppo_4_td_002_target_fq_1430_td_006,1,0,0,0,1983.0,-40.0,4.0,0.02,1500.0,1430.0,0.06,1.0,29.0
2,2,mask_ppo_4_td_002_target_fq_489_td_006,1,0,0,0,1162.0,-40.0,4.0,0.02,1500.0,489.0,0.06,1.0,29.0
2,2,mask_ppo_4_td_006_target_fq_1000_td_006,1,0,0,0,1849.0,0.0,4.0,0.06,1500.0,1000.0,0.06,1.0,29.0
2,2,mask_ppo_4_td_006_target_fq_2924_td_01,1,0,0,0,1194.0,-40.0,4.0,0.06,1500.0,2924.0,0.1,1.0,29.0
2,2,mask_ppo_4_td_006_target_fq_489_td_01,1,0,0,0,1694.0,-40.0,4.0,0.06,1500.0,489.0,0.1,1.0,29.0
2,2,mask_ppo_4_td_01_target_fq_1000_td_002,1,0,0,0,1611.0,80.0,4.0,0.1,1500.0,1000.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_01_target_fq_2045_td_01,1,0,0,0,1166.0,0.0,4.0,0.1,1500.0,2045.0,0.1,1.0,29.0
2,2,mask_ppo_4_td_01_target_fq_489_td_002,1,0,0,0,2006.0,80.0,4.0,0.1,1500.0,489.0,0.02,1.0,29.0
2,2,mask_ppo_56_td_009,0,1,0,0,1609.0,,56.0,0.09,1500.0,,,17.0,
2,2,mask_ppo_56_td_01,0,1,0,0,2928.0,,56.0,0.1,1500.0,,,17.0,
2,2,mask_ppo_64_td_002_target_fq_1430_td_002,1,0,0,0,2612.0,0.0,64.0,0.02,1500.0,1430.0,0.02,18.0,463.0
2,2,mask_ppo_64_td_002_target_fq_489_td_002,1,0,0,0,3966.0,0.0,64.0,0.02,1500.0,489.0,0.02,18.0,463.0
2,2,mask_ppo_64_td_006,0,1,0,0,3405.0,,64.0,0.06,1500.0,,,19.0,463.0
2,2,mask_ppo_64_td_006_target_fq_1000_td_002,1,0,0,0,3301.0,40.0,64.0,0.06,1500.0,1000.0,0.02,19.0,463.0
2,2,mask_ppo_64_td_006_target_fq_2924_td_002,1,0,0,0,2263.0,40.0,64.0,0.06,1500.0,2924.0,0.02,19.0,463.0
2,2,mask_ppo_64_td_006_target_fq_489_td_01,1,0,0,0,2296.0,-40.0,64.0,0.06,1500.0,489.0,0.1,19.0,463.0
2,2,mask_ppo_64_td_008,0,1,0,0,2696.0,,64.0,0.08,1500.0,,,19.0,463.0
2,2,mask_ppo_64_td_01_target_fq_1000_td_01,1,0,0,0,1456.0,0.0,64.0,0.1,1500.0,1000.0,0.1,19.0,463.0
2,2,mask_ppo_64_td_01_target_fq_2045_td_01,1,0,0,0,3328.0,0.0,64.0,0.1,1500.0,2045.0,0.1,19.0,463.0
2,2,mask_ppo_64_td_01_target_fq_489_td_01,1,0,0,0,2420.0,0.0,64.0,0.1,1500.0,489.0,0.1,19.0,463.0
2,2,mask_ppo_8_td_004,0,1,0,0,1207.0,,8.0,0.04,1500.0,,,2.0,58.0
2,3,mask_ppo_16_td_002_target_fq_1430_td_006,1,0,0,0,1863.0,-40.0,16.0,0.02,1500.0,1430.0,0.06,4.0,115.0
2,3,mask_ppo_16_td_002_target_fq_699_td_002,1,0,0,0,1262.0,0.0,16.0,0.02,1500.0,699.0,0.02,4.0,115.0
2,3,mask_ppo_16_td_006_target_fq_1000_td_006,1,0,0,0,3463.0,0.0,16.0,0.06,1500.0,1000.0,0.06,5.0,115.0
2,3,mask_ppo_16_td_006_target_fq_2045_td_006,1,0,0,0,1475.0,0.0,16.0,0.06,1500.0,2045.0,0.06,5.0,115.0
2,3,mask_ppo_16_td_006_target_fq_489_td_002,1,0,0,0,1245.0,40.0,16.0,0.06,1500.0,489.0,0.02,5.0,115.0
2,3,mask_ppo_16_td_008,0,1,0,0,1871.0,,16.0,0.08,1500.0,,,5.0,115.0
2,3,mask_ppo_16_td_01_target_fq_1430_td_01,1,0,0,0,2719.0,0.0,16.0,0.1,1500.0,1430.0,0.1,5.0,115.0
2,3,mask_ppo_16_td_01_target_fq_2924_td_002,1,0,0,0,2018.0,80.0,16.0,0.1,1500.0,2924.0,0.02,5.0,115.0
2,3,mask_ppo_16_td_01_target_fq_699_td_002,1,0,0,0,2162.0,80.0,16.0,0.1,1500.0,699.0,0.02,5.0,115.0
2,3,mask_ppo_24_td_005,0,1,0,0,2038.0,,24.0,0.05,1500.0,,,7.0,
2,3,mask_ppo_32_td_002,0,1,0,0,1449.0,,32.0,0.02,1500.0,,,9.0,232.0
2,3,mask_ppo_40_td_003,0,1,0,0,1706.0,,40.0,0.03,1500.0,,,11.0,
2,3,mask_ppo_40_td_005,0,1,0,0,3030.0,,40.0,0.05,1500.0,,,11.0,
2,3,mask_ppo_40_td_007,0,1,0,0,3319.0,,40.0,0.07,1500.0,,,12.0,
2,3,mask_ppo_48_td_004,0,1,0,0,1817.0,,48.0,0.04,1500.0,,,14.0,
2,3,mask_ppo_48_td_009,0,1,0,0,2420.0,,48.0,0.09,1500.0,,,14.0,
2,3,mask_ppo_4_td_002_target_fq_1000_td_002,1,0,0,0,1414.0,0.0,4.0,0.02,1500.0,1000.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_006_target_fq_1430_td_002,1,0,0,0,1428.0,40.0,4.0,0.06,1500.0,1430.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_006_target_fq_2045_td_006,1,0,0,0,1650.0,0.0,4.0,0.06,1500.0,2045.0,0.06,1.0,29.0
2,3,mask_ppo_4_td_006_target_fq_489_td_006,1,0,0,0,2463.0,0.0,4.0,0.06,1500.0,489.0,0.06,1.0,29.0
2,3,mask_ppo_4_td_006_target_fq_699_td_006,1,0,0,0,1934.0,0.0,4.0,0.06,1500.0,699.0,0.06,1.0,29.0
2,3,mask_ppo_4_td_008,0,1,0,0,2182.0,,4.0,0.08,1500.0,,,1.0,29.0
2,3,mask_ppo_4_td_01_target_fq_1430_td_01,1,0,0,0,1361.0,0.0,4.0,0.1,1500.0,1430.0,0.1,1.0,29.0
2,3,mask_ppo_4_td_01_target_fq_2924_td_002,1,0,0,0,1797.0,80.0,4.0,0.1,1500.0,2924.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_01_target_fq_489_td_006,1,0,0,0,2401.0,40.0,4.0,0.1,1500.0,489.0,0.06,1.0,29.0
2,3,mask_ppo_56_td_008,0,1,0,0,3899.0,,56.0,0.08,1500.0,,,17.0,
2,3,mask_ppo_64_td_002_target_fq_2924_td_002,1,0,0,0,3799.0,0.0,64.0,0.02,1500.0,2924.0,0.02,18.0,463.0
2,3,mask_ppo_64_td_002_target_fq_699_td_006,1,0,0,0,1487.0,-40.0,64.0,0.02,1500.0,699.0,0.06,18.0,463.0
2,3,mask_ppo_64_td_006_target_fq_1430_td_006,1,0,0,0,1248.0,0.0,64.0,0.06,1500.0,1430.0,0.06,19.0,463.0
2,3,mask_ppo_64_td_006_target_fq_2924_td_01,1,0,0,0,2282.0,-40.0,64.0,0.06,1500.0,2924.0,0.1,19.0,463.0
2,3,mask_ppo_64_td_006_target_fq_699_td_006,1,0,0,0,2143.0,0.0,64.0,0.06,1500.0,699.0,0.06,19.0,463.0
2,3,mask_ppo_64_td_007,0,1,0,0,1642.0,,64.0,0.07,1500.0,,,19.0,463.0
2,3,mask_ppo_64_td_01_target_fq_1000_td_006,1,0,0,0,2501.0,40.0,64.0,0.1,1500.0,1000.0,0.06,19.0,463.0
2,3,mask_ppo_64_td_01_target_fq_2045_td_006,1,0,0,0,5565.0,40.0,64.0,0.1,1500.0,2045.0,0.06,19.0,463.0
2,3,mask_ppo_64_td_01_target_fq_489_td_002,1,0,0,0,8312.0,80.0,64.0,0.1,1500.0,489.0,0.02,19.0,463.0
2,3,mask_ppo_8_td_008,0,1,0,0,1956.0,,8.0,0.08,1500.0,,,2.0,58.0
2,4,mask_ppo_16_td_002,0,1,0,0,1587.0,,16.0,0.02,1500.0,,,4.0,115.0
2,4,mask_ppo_16_td_002_target_fq_2924_td_006,1,0,0,0,9809.0,-40.0,16.0,0.02,1500.0,2924.0,0.06,4.0,115.0
2,4,mask_ppo_16_td_006_target_fq_1430_td_006,1,0,0,0,1908.0,0.0,16.0,0.06,1500.0,1430.0,0.06,5.0,115.0
2,4,mask_ppo_16_td_006_target_fq_2924_td_006,1,0,0,0,1167.0,0.0,16.0,0.06,1500.0,2924.0,0.06,5.0,115.0
2,4,mask_ppo_16_td_006_target_fq_2924_td_01,1,0,0,0,1888.0,-40.0,16.0,0.06,1500.0,2924.0,0.1,5.0,115.0
2,4,mask_ppo_16_td_006_target_fq_699_td_002,1,0,0,0,4612.0,40.0,16.0,0.06,1500.0,699.0,0.02,5.0,115.0
2,4,mask_ppo_16_td_009,0,1,0,0,10029.0,,16.0,0.09,1500.0,,,5.0,115.0
2,4,mask_ppo_16_td_01_target_fq_1000_td_006,1,0,0,0,1176.0,40.0,16.0,0.1,1500.0,1000.0,0.06,5.0,115.0
2,4,mask_ppo_16_td_01_target_fq_2045_td_006,1,0,0,0,3630.0,40.0,16.0,0.1,1500.0,2045.0,0.06,5.0,115.0
2,4,mask_ppo_16_td_01_target_fq_2924_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,2924.0,0.06,5.0,115.0
2,4,mask_ppo_16_td_01_target_fq_489_td_002,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,489.0,0.02,5.0,115.0
2,4,mask_ppo_24_td_006,0,1,0,0,2338.0,,24.0,0.06,1500.0,,,7.0,
2,4,mask_ppo_32_td_004,0,0,0,1,0.0,,32.0,0.04,1500.0,,,9.0,232.0
2,4,mask_ppo_32_td_006,0,1,0,0,5160.0,,32.0,0.06,1500.0,,,9.0,232.0
2,4,mask_ppo_40_td_008,0,1,0,0,2080.0,,40.0,0.08,1500.0,,,12.0,
2,4,mask_ppo_48_td_006,0,1,0,0,3236.0,,48.0,0.06,1500.0,,,14.0,
2,4,mask_ppo_4_td_002_target_fq_2045_td_002,1,0,0,0,2256.0,0.0,4.0,0.02,1500.0,2045.0,0.02,1.0,29.0
2,4,mask_ppo_4_td_002_target_fq_699_td_002,1,0,0,0,5765.0,0.0,4.0,0.02,1500.0,699.0,0.02,1.0,29.0
2,4,mask_ppo_4_td_004,0,1,0,0,2047.0,,4.0,0.04,1500.0,,,1.0,29.0
2,4,mask_ppo_4_td_006_target_fq_1000_td_002,1,0,0,0,2065.0,40.0,4.0,0.06,1500.0,1000.0,0.02,1.0,29.0
2,4,mask_ppo_4_td_006_target_fq_489_td_002,1,0,0,0,4401.0,40.0,4.0,0.06,1500.0,489.0,0.02,1.0,29.0
2,4,mask_ppo_4_td_01_target_fq_1430_td_002,1,0,0,0,1772.0,80.0,4.0,0.1,1500.0,1430.0,0.02,1.0,29.0
2,4,mask_ppo_4_td_01_target_fq_2924_td_01,1,0,0,0,5240.0,0.0,4.0,0.1,1500.0,2924.0,0.1,1.0,29.0
2,4,mask_ppo_4_td_01_target_fq_699_td_002,1,0,0,0,2654.0,80.0,4.0,0.1,1500.0,699.0,0.02,1.0,29.0
2,4,mask_ppo_4_td_01_target_fq_699_td_006,1,0,0,0,1461.0,40.0,4.0,0.1,1500.0,699.0,0.06,1.0,29.0
2,4,mask_ppo_56_td_004,0,1,0,0,11775.0,,56.0,0.04,1500.0,,,16.0,
2,4,mask_ppo_64_td_002_target_fq_1000_td_002,1,0,0,0,1394.0,0.0,64.0,0.02,1500.0,1000.0,0.02,18.0,463.0
2,4,mask_ppo_64_td_002_target_fq_2924_td_006,1,0,0,0,4626.0,-40.0,64.0,0.02,1500.0,2924.0,0.06,18.0,463.0
2,4,mask_ppo_64_td_003,0,1,0,0,2859.0,,64.0,0.03,1500.0,,,18.0,463.0
2,4,mask_ppo_64_td_006_target_fq_1430_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,1430.0,0.1,19.0,463.0
2,4,mask_ppo_64_td_006_target_fq_2045_td_006,1,0,0,0,3971.0,0.0,64.0,0.06,1500.0,2045.0,0.06,19.0,463.0
2,4,mask_ppo_64_td_006_target_fq_699_td_01,1,0,0,0,6134.0,-40.0,64.0,0.06,1500.0,699.0,0.1,19.0,463.0
2,4,mask_ppo_64_td_01_target_fq_2924_td_01,1,0,0,0,1808.0,0.0,64.0,0.1,1500.0,2924.0,0.1,19.0,463.0
2,4,mask_ppo_64_td_01_target_fq_699_td_006,1,0,0,0,5135.0,40.0,64.0,0.1,1500.0,699.0,0.06,19.0,463.0
2,4,mask_ppo_8_td_003,0,1,0,0,1764.0,,8.0,0.03,1500.0,,,2.0,58.0
2,4,mask_ppo_8_td_007,0,1,0,0,1642.0,,8.0,0.07,1500.0,,,2.0,58.0
2,5,mask_ppo_16_td_002_target_fq_1000_td_002,1,0,0,0,1338.0,0.0,16.0,0.02,1500.0,1000.0,0.02,4.0,115.0
2,5,mask_ppo_16_td_002_target_fq_1000_td_006,1,0,0,0,4481.0,-40.0,16.0,0.02,1500.0,1000.0,0.06,4.0,115.0
2,5,mask_ppo_16_td_002_target_fq_2924_td_002,1,0,0,0,6880.0,0.0,16.0,0.02,1500.0,2924.0,0.02,4.0,115.0
2,5,mask_ppo_16_td_005,0,1,0,0,4299.0,,16.0,0.05,1500.0,,,5.0,115.0
2,5,mask_ppo_16_td_006_target_fq_1000_td_002,1,0,0,0,2083.0,40.0,16.0,0.06,1500.0,1000.0,0.02,5.0,115.0
2,5,mask_ppo_16_td_006_target_fq_2045_td_01,1,0,0,0,1441.0,-40.0,16.0,0.06,1500.0,2045.0,0.1,5.0,115.0
2,5,mask_ppo_16_td_01_target_fq_1000_td_002,1,0,0,0,2686.0,80.0,16.0,0.1,1500.0,1000.0,0.02,5.0,115.0
2,5,mask_ppo_16_td_01_target_fq_1430_td_002,1,0,0,0,2127.0,80.0,16.0,0.1,1500.0,1430.0,0.02,5.0,115.0
2,5,mask_ppo_16_td_01_target_fq_2924_td_01,1,0,0,0,3966.0,0.0,16.0,0.1,1500.0,2924.0,0.1,5.0,115.0
2,5,mask_ppo_24_td_004,0,1,0,0,2477.0,,24.0,0.04,1500.0,,,7.0,
2,5,mask_ppo_24_td_009,0,0,0,1,0.0,,24.0,0.09,1500.0,,,7.0,
2,5,mask_ppo_40_td_006,0,0,0,1,0.0,,40.0,0.06,1500.0,,,12.0,
2,5,mask_ppo_48_td_002,0,1,0,0,1554.0,,48.0,0.02,1500.0,,,13.0,
2,5,mask_ppo_48_td_005,0,0,0,1,0.0,,48.0,0.05,1500.0,,,14.0,
2,5,mask_ppo_4_td_002_target_fq_2045_td_006,1,0,0,0,2014.0,-40.0,4.0,0.02,1500.0,2045.0,0.06,1.0,29.0
2,5,mask_ppo_4_td_002_target_fq_699_td_006,1,0,0,0,1826.0,-40.0,4.0,0.02,1500.0,699.0,0.06,1.0,29.0
2,5,mask_ppo_4_td_006,0,1,0,0,2408.0,,4.0,0.06,1500.0,,,1.0,29.0
2,5,mask_ppo_4_td_006_target_fq_1430_td_01,1,0,0,0,2111.0,-40.0,4.0,0.06,1500.0,1430.0,0.1,1.0,29.0
2,5,mask_ppo_4_td_006_target_fq_2045_td_002,1,0,0,0,2093.0,40.0,4.0,0.06,1500.0,2045.0,0.02,1.0,29.0
2,5,mask_ppo_4_td_006_target_fq_2924_td_006,1,0,0,0,1931.0,0.0,4.0,0.06,1500.0,2924.0,0.06,1.0,29.0
2,5,mask_ppo_4_td_006_target_fq_699_td_01,1,0,0,0,1617.0,-40.0,4.0,0.06,1500.0,699.0,0.1,1.0,29.0
2,5,mask_ppo_4_td_01,0,1,0,0,2211.0,,4.0,0.1,1500.0,,,1.0,29.0
2,5,mask_ppo_4_td_01_target_fq_1000_td_01,1,0,0,0,1911.0,0.0,4.0,0.1,1500.0,1000.0,0.1,1.0,29.0
2,5,mask_ppo_4_td_01_target_fq_699_td_01,1,0,0,0,4460.0,0.0,4.0,0.1,1500.0,699.0,0.1,1.0,29.0
2,5,mask_ppo_56_td_005,0,0,0,1,0.0,,56.0,0.05,1500.0,,,16.0,
2,5,mask_ppo_56_td_007,0,1,0,0,7974.0,,56.0,0.07,1500.0,,,16.0,
2,5,mask_ppo_64_td_002,0,1,0,0,1726.0,,64.0,0.02,1500.0,,,18.0,463.0
2,5,mask_ppo_64_td_002_target_fq_1430_td_006,0,0,1,0,0.0,-40.0,64.0,0.02,1500.0,1430.0,0.06,18.0,463.0
2,5,mask_ppo_64_td_002_target_fq_489_td_006,1,0,0,0,3441.0,-40.0,64.0,0.02,1500.0,489.0,0.06,18.0,463.0
2,5,mask_ppo_64_td_006_target_fq_1000_td_006,1,0,0,0,5929.0,0.0,64.0,0.06,1500.0,1000.0,0.06,19.0,463.0
2,5,mask_ppo_64_td_006_target_fq_2045_td_002,1,0,0,0,4700.0,40.0,64.0,0.06,1500.0,2045.0,0.02,19.0,463.0
2,5,mask_ppo_64_td_006_target_fq_489_td_002,1,0,0,0,3256.0,40.0,64.0,0.06,1500.0,489.0,0.02,19.0,463.0
2,5,mask_ppo_64_td_01_target_fq_1430_td_002,1,0,0,0,7354.0,80.0,64.0,0.1,1500.0,1430.0,0.02,19.0,463.0
2,5,mask_ppo_64_td_01_target_fq_2924_td_002,1,0,0,0,7504.0,80.0,64.0,0.1,1500.0,2924.0,0.02,19.0,463.0
2,5,mask_ppo_64_td_01_target_fq_699_td_01,1,0,0,0,2466.0,0.0,64.0,0.1,1500.0,699.0,0.1,19.0,463.0
2,5,mask_ppo_8_td_006,0,1,0,0,8037.0,,8.0,0.06,1500.0,,,2.0,58.0
2,6,mask_ppo_16_td_002_target_fq_2045_td_006,0,0,1,0,0.0,-40.0,16.0,0.02,1500.0,2045.0,0.06,4.0,115.0
2,6,mask_ppo_16_td_003,0,1,0,0,3981.0,,16.0,0.03,1500.0,,,5.0,115.0
2,6,mask_ppo_16_td_006,0,1,0,0,4207.0,,16.0,0.06,1500.0,,,5.0,115.0
2,6,mask_ppo_16_td_006_target_fq_1430_td_01,0,0,1,0,0.0,-40.0,16.0,0.06,1500.0,1430.0,0.1,5.0,115.0
2,6,mask_ppo_16_td_006_target_fq_2924_td_002,1,0,0,0,3240.0,40.0,16.0,0.06,1500.0,2924.0,0.02,5.0,115.0
2,6,mask_ppo_16_td_006_target_fq_699_td_01,1,0,0,0,9230.0,-40.0,16.0,0.06,1500.0,699.0,0.1,5.0,115.0
2,6,mask_ppo_16_td_01,0,1,0,0,3338.0,,16.0,0.1,1500.0,,,5.0,115.0
2,6,mask_ppo_16_td_01_target_fq_1000_td_01,1,0,0,0,2641.0,0.0,16.0,0.1,1500.0,1000.0,0.1,5.0,115.0
2,6,mask_ppo_16_td_01_target_fq_2045_td_01,1,0,0,0,2957.0,0.0,16.0,0.1,1500.0,2045.0,0.1,5.0,115.0
2,6,mask_ppo_16_td_01_target_fq_489_td_01,1,0,0,0,2887.0,0.0,16.0,0.1,1500.0,489.0,0.1,5.0,115.0
2,6,mask_ppo_24_td_008,0,0,0,1,0.0,,24.0,0.08,1500.0,,,7.0,
2,6,mask_ppo_32_td_005,0,1,0,0,7271.0,,32.0,0.05,1500.0,,,9.0,232.0
2,6,mask_ppo_40_td_009,0,1,0,0,3454.0,,40.0,0.09,1500.0,,,12.0,
2,6,mask_ppo_40_td_01,0,1,0,0,2099.0,,40.0,0.1,1500.0,,,12.0,
2,6,mask_ppo_48_td_008,0,1,0,0,4176.0,,48.0,0.08,1500.0,,,14.0,
2,6,mask_ppo_4_td_002_target_fq_1000_td_006,1,0,0,0,1342.0,-40.0,4.0,0.02,1500.0,1000.0,0.06,1.0,29.0
