Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,T.Rate,t_td,m_density,Uncertainty
1,5,mask_ppo_4_td_01_target_fq_2045_td_002_r_5,1,0,0,0,2052.0,80.0,4.0,0.1,1500.0,2045.0,5.0,0.02,1.0,29.0
1,5,mask_ppo_4_td_01_target_fq_489_td_002_r_5,1,0,0,0,1538.0,80.0,4.0,0.1,1500.0,489.0,5.0,0.02,1.0,29.0
1,5,mask_ppo_64_td_002,0,1,0,0,1552.0,,64.0,0.02,1500.0,,,,18.0,463.0
1,5,mask_ppo_64_td_002_target_fq_1430_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,5.0,0.02,18.0,463.0
1,5,mask_ppo_64_td_002_target_fq_2924_td_002_r_5,1,0,0,0,2179.0,0.0,64.0,0.02,1500.0,2924.0,5.0,0.02,18.0,463.0
1,5,mask_ppo_64_td_002_target_fq_489_td_002_r_5,1,0,0,0,2058.0,0.0,64.0,0.02,1500.0,489.0,5.0,0.02,18.0,463.0
1,5,mask_ppo_64_td_002_target_fq_699_td_002_r_10,1,0,0,0,901.0,0.0,64.0,0.02,1500.0,699.0,10.0,0.02,18.0,463.0
1,5,mask_ppo_64_td_004,0,1,0,0,838.0,,64.0,0.04,1500.0,,,,18.0,463.0
1,5,mask_ppo_64_td_006,0,1,0,0,2568.0,,64.0,0.06,1500.0,,,,19.0,463.0
1,5,mask_ppo_64_td_006_target_fq_1430_td_002_r_20,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1430.0,20.0,0.02,19.0,463.0
1,5,mask_ppo_64_td_006_target_fq_2924_td_002_r_20,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,20.0,0.02,19.0,463.0
1,5,mask_ppo_64_td_006_target_fq_699_td_002_r_10,1,0,0,0,920.0,40.0,64.0,0.06,1500.0,699.0,10.0,0.02,19.0,463.0
1,5,mask_ppo_64_td_01,0,1,0,0,4026.0,,64.0,0.1,1500.0,,,,19.0,463.0
1,5,mask_ppo_64_td_01_target_fq_1430_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1430.0,10.0,0.02,19.0,463.0
1,5,mask_ppo_64_td_01_target_fq_489_td_002_r_20,1,0,0,0,1786.0,80.0,64.0,0.1,1500.0,489.0,20.0,0.02,19.0,463.0
1,5,mask_ppo_64_td_01_target_fq_489_td_002_r_5,1,0,0,0,957.0,80.0,64.0,0.1,1500.0,489.0,5.0,0.02,19.0,463.0
1,6,mask_ppo_16_td_002,0,1,0,0,918.0,,16.0,0.02,1500.0,,,,4.0,115.0
1,6,mask_ppo_16_td_002_target_fq_1000_td_002_r_10,1,0,0,0,1337.0,0.0,16.0,0.02,1500.0,1000.0,10.0,0.02,4.0,115.0
1,6,mask_ppo_16_td_002_target_fq_1430_td_002_r_10,1,0,0,0,1386.0,0.0,16.0,0.02,1500.0,1430.0,10.0,0.02,4.0,115.0
1,6,mask_ppo_16_td_002_target_fq_2924_td_002_r_5,1,0,0,0,984.0,0.0,16.0,0.02,1500.0,2924.0,5.0,0.02,4.0,115.0
1,6,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
1,6,mask_ppo_16_td_006,0,1,0,0,1392.0,,16.0,0.06,1500.0,,,,5.0,115.0
1,6,mask_ppo_16_td_006_target_fq_1430_td_002_r_20,1,0,0,0,954.0,40.0,16.0,0.06,1500.0,1430.0,20.0,0.02,5.0,115.0
1,6,mask_ppo_16_td_006_target_fq_699_td_002_r_20,1,0,0,0,812.0,40.0,16.0,0.06,1500.0,699.0,20.0,0.02,5.0,115.0
1,6,mask_ppo_16_td_01,0,1,0,0,1594.0,,16.0,0.1,1500.0,,,,5.0,115.0
1,6,mask_ppo_16_td_01_target_fq_1000_td_002_r_10,1,0,0,0,1358.0,80.0,16.0,0.1,1500.0,1000.0,10.0,0.02,5.0,115.0
1,6,mask_ppo_16_td_01_target_fq_2924_td_002_r_5,1,0,0,0,1745.0,80.0,16.0,0.1,1500.0,2924.0,5.0,0.02,5.0,115.0
1,6,mask_ppo_16_td_01_target_fq_699_td_002_r_5,1,0,0,0,1958.0,80.0,16.0,0.1,1500.0,699.0,5.0,0.02,5.0,115.0
1,6,mask_ppo_4_td_002,0,1,0,0,1245.0,,4.0,0.02,1500.0,,,,1.0,29.0
1,6,mask_ppo_4_td_002_target_fq_2045_td_002_r_5,1,0,0,0,1352.0,0.0,4.0,0.02,1500.0,2045.0,5.0,0.02,1.0,29.0
1,6,mask_ppo_4_td_002_target_fq_489_td_002_r_10,1,0,0,0,1191.0,0.0,4.0,0.02,1500.0,489.0,10.0,0.02,1.0,29.0
1,6,mask_ppo_4_td_002_target_fq_699_td_002_r_20,1,0,0,0,2192.0,0.0,4.0,0.02,1500.0,699.0,20.0,0.02,1.0,29.0
1,6,mask_ppo_4_td_004,0,1,0,0,1050.0,,4.0,0.04,1500.0,,,,1.0,29.0
1,6,mask_ppo_4_td_006,0,1,0,0,1498.0,,4.0,0.06,1500.0,,,,1.0,29.0
1,6,mask_ppo_4_td_006_target_fq_1000_td_002_r_5,1,0,0,0,1495.0,40.0,4.0,0.06,1500.0,1000.0,5.0,0.02,1.0,29.0
1,6,mask_ppo_4_td_006_target_fq_1430_td_002_r_10,1,0,0,0,613.0,40.0,4.0,0.06,1500.0,1430.0,10.0,0.02,1.0,29.0
1,6,mask_ppo_4_td_006_target_fq_2924_td_002_r_20,1,0,0,0,1487.0,40.0,4.0,0.06,1500.0,2924.0,20.0,0.02,1.0,29.0
1,6,mask_ppo_4_td_006_target_fq_489_td_002_r_10,1,0,0,0,1228.0,40.0,4.0,0.06,1500.0,489.0,10.0,0.02,1.0,29.0
1,6,mask_ppo_4_td_008,0,1,0,0,1328.0,,4.0,0.08,1500.0,,,,1.0,29.0
1,6,mask_ppo_4_td_01,0,1,0,0,823.0,,4.0,0.1,1500.0,,,,1.0,29.0
1,6,mask_ppo_4_td_01_target_fq_1000_td_002_r_10,1,0,0,0,1288.0,80.0,4.0,0.1,1500.0,1000.0,10.0,0.02,1.0,29.0
1,6,mask_ppo_4_td_01_target_fq_2045_td_002_r_20,0,0,1,0,0.0,80.0,4.0,0.1,1500.0,2045.0,20.0,0.02,1.0,29.0
1,6,mask_ppo_64_td_002,0,1,0,0,3764.0,,64.0,0.02,1500.0,,,,18.0,463.0
1,6,mask_ppo_64_td_002_target_fq_1430_td_002_r_10,1,0,0,0,885.0,0.0,64.0,0.02,1500.0,1430.0,10.0,0.02,18.0,463.0
1,6,mask_ppo_64_td_002_target_fq_2924_td_002_r_20,1,0,0,0,874.0,0.0,64.0,0.02,1500.0,2924.0,20.0,0.02,18.0,463.0
1,6,mask_ppo_64_td_002_target_fq_699_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,699.0,20.0,0.02,18.0,463.0
1,6,mask_ppo_64_td_004,0,1,0,0,2408.0,,64.0,0.04,1500.0,,,,18.0,463.0
1,6,mask_ppo_64_td_006,0,1,0,0,5656.0,,64.0,0.06,1500.0,,,,19.0,463.0
1,6,mask_ppo_64_td_006_target_fq_1430_td_002_r_10,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1430.0,10.0,0.02,19.0,463.0
1,6,mask_ppo_64_td_006_target_fq_2045_td_002_r_10,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2045.0,10.0,0.02,19.0,463.0
1,6,mask_ppo_64_td_006_target_fq_699_td_002_r_20,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,20.0,0.02,19.0,463.0
1,6,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
1,6,mask_ppo_64_td_01_target_fq_1000_td_002_r_20,1,0,0,0,4431.0,80.0,64.0,0.1,1500.0,1000.0,20.0,0.02,19.0,463.0
1,6,mask_ppo_64_td_01_target_fq_1430_td_002_r_20,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1430.0,20.0,0.02,19.0,463.0
1,6,mask_ppo_64_td_01_target_fq_2924_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,2924.0,10.0,0.02,19.0,463.0
1,6,mask_ppo_64_td_01_target_fq_489_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,10.0,0.02,19.0,463.0
2,1,mask_ppo_16_td_002,0,1,0,0,893.0,,16.0,0.02,1500.0,,,,4.0,115.0
2,1,mask_ppo_16_td_002_target_fq_2045_td_002_r_20,1,0,0,0,1030.0,0.0,16.0,0.02,1500.0,2045.0,20.0,0.02,4.0,115.0
2,1,mask_ppo_16_td_002_target_fq_699_td_002_r_20,1,0,0,0,2114.0,0.0,16.0,0.02,1500.0,699.0,20.0,0.02,4.0,115.0
2,1,mask_ppo_16_td_004,0,1,0,0,2444.0,,16.0,0.04,1500.0,,,,5.0,115.0
2,1,mask_ppo_16_td_006,0,1,0,0,1068.0,,16.0,0.06,1500.0,,,,5.0,115.0
2,1,mask_ppo_16_td_006_target_fq_2045_td_002_r_5,1,0,0,0,731.0,40.0,16.0,0.06,1500.0,2045.0,5.0,0.02,5.0,115.0
2,1,mask_ppo_16_td_006_target_fq_489_td_002_r_5,1,0,0,0,1986.0,40.0,16.0,0.06,1500.0,489.0,5.0,0.02,5.0,115.0
2,1,mask_ppo_16_td_006_target_fq_699_td_002_r_10,1,0,0,0,1718.0,40.0,16.0,0.06,1500.0,699.0,10.0,0.02,5.0,115.0
2,1,mask_ppo_16_td_01,0,1,0,0,2546.0,,16.0,0.1,1500.0,,,,5.0,115.0
2,1,mask_ppo_16_td_01_target_fq_1000_td_002_r_20,1,0,0,0,1216.0,80.0,16.0,0.1,1500.0,1000.0,20.0,0.02,5.0,115.0
2,1,mask_ppo_16_td_01_target_fq_2924_td_002_r_10,1,0,0,0,4986.0,80.0,16.0,0.1,1500.0,2924.0,10.0,0.02,5.0,115.0
2,1,mask_ppo_16_td_01_target_fq_489_td_002_r_10,1,0,0,0,961.0,80.0,16.0,0.1,1500.0,489.0,10.0,0.02,5.0,115.0
2,1,mask_ppo_4_td_002,0,1,0,0,1127.0,,4.0,0.02,1500.0,,,,1.0,29.0
2,1,mask_ppo_4_td_002_target_fq_1000_td_002_r_5,1,0,0,0,1434.0,0.0,4.0,0.02,1500.0,1000.0,5.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_002_target_fq_1430_td_002_r_20,1,0,0,0,6070.0,0.0,4.0,0.02,1500.0,1430.0,20.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_002_target_fq_2924_td_002_r_20,1,0,0,0,946.0,0.0,4.0,0.02,1500.0,2924.0,20.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_002_target_fq_489_td_002_r_5,1,0,0,0,892.0,0.0,4.0,0.02,1500.0,489.0,5.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_004,0,1,0,0,714.0,,4.0,0.04,1500.0,,,,1.0,29.0
2,1,mask_ppo_4_td_006,0,1,0,0,1414.0,,4.0,0.06,1500.0,,,,1.0,29.0
2,1,mask_ppo_4_td_006_target_fq_2045_td_002_r_5,1,0,0,0,849.0,40.0,4.0,0.06,1500.0,2045.0,5.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_006_target_fq_699_td_002_r_20,1,0,0,0,651.0,40.0,4.0,0.06,1500.0,699.0,20.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_008,0,1,0,0,1558.0,,4.0,0.08,1500.0,,,,1.0,29.0
2,1,mask_ppo_4_td_01,0,1,0,0,722.0,,4.0,0.1,1500.0,,,,1.0,29.0
2,1,mask_ppo_4_td_01_target_fq_1000_td_002_r_5,1,0,0,0,872.0,80.0,4.0,0.1,1500.0,1000.0,5.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_01_target_fq_2045_td_002_r_5,1,0,0,0,564.0,80.0,4.0,0.1,1500.0,2045.0,5.0,0.02,1.0,29.0
2,1,mask_ppo_4_td_01_target_fq_489_td_002_r_5,1,0,0,0,776.0,80.0,4.0,0.1,1500.0,489.0,5.0,0.02,1.0,29.0
2,1,mask_ppo_64_td_002,0,1,0,0,1584.0,,64.0,0.02,1500.0,,,,18.0,463.0
2,1,mask_ppo_64_td_002_target_fq_1430_td_002_r_5,1,0,0,0,1123.0,0.0,64.0,0.02,1500.0,1430.0,5.0,0.02,18.0,463.0
2,1,mask_ppo_64_td_002_target_fq_2924_td_002_r_5,1,0,0,0,1931.0,0.0,64.0,0.02,1500.0,2924.0,5.0,0.02,18.0,463.0
2,1,mask_ppo_64_td_002_target_fq_489_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,5.0,0.02,18.0,463.0
2,1,mask_ppo_64_td_002_target_fq_699_td_002_r_10,1,0,0,0,1741.0,0.0,64.0,0.02,1500.0,699.0,10.0,0.02,18.0,463.0
2,1,mask_ppo_64_td_004,0,1,0,0,1025.0,,64.0,0.04,1500.0,,,,18.0,463.0
2,1,mask_ppo_64_td_006,0,1,0,0,664.0,,64.0,0.06,1500.0,,,,19.0,463.0
2,1,mask_ppo_64_td_006_target_fq_1430_td_002_r_20,1,0,0,0,1677.0,40.0,64.0,0.06,1500.0,1430.0,20.0,0.02,19.0,463.0
2,1,mask_ppo_64_td_006_target_fq_2924_td_002_r_20,1,0,0,0,730.0,40.0,64.0,0.06,1500.0,2924.0,20.0,0.02,19.0,463.0
2,1,mask_ppo_64_td_006_target_fq_699_td_002_r_10,1,0,0,0,2165.0,40.0,64.0,0.06,1500.0,699.0,10.0,0.02,19.0,463.0
2,1,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
2,1,mask_ppo_64_td_01_target_fq_1430_td_002_r_10,1,0,0,0,1374.0,80.0,64.0,0.1,1500.0,1430.0,10.0,0.02,19.0,463.0
2,1,mask_ppo_64_td_01_target_fq_489_td_002_r_20,1,0,0,0,1832.0,80.0,64.0,0.1,1500.0,489.0,20.0,0.02,19.0,463.0
2,1,mask_ppo_64_td_01_target_fq_489_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,5.0,0.02,19.0,463.0
2,2,mask_ppo_16_td_002,0,1,0,0,901.0,,16.0,0.02,1500.0,,,,4.0,115.0
2,2,mask_ppo_16_td_002_target_fq_1430_td_002_r_20,1,0,0,0,610.0,0.0,16.0,0.02,1500.0,1430.0,20.0,0.02,4.0,115.0
2,2,mask_ppo_16_td_002_target_fq_2924_td_002_r_10,1,0,0,0,958.0,0.0,16.0,0.02,1500.0,2924.0,10.0,0.02,4.0,115.0
2,2,mask_ppo_16_td_002_target_fq_699_td_002_r_5,1,0,0,0,982.0,0.0,16.0,0.02,1500.0,699.0,5.0,0.02,4.0,115.0
2,2,mask_ppo_16_td_004,0,1,0,0,860.0,,16.0,0.04,1500.0,,,,5.0,115.0
2,2,mask_ppo_16_td_006,0,1,0,0,898.0,,16.0,0.06,1500.0,,,,5.0,115.0
2,2,mask_ppo_16_td_006_target_fq_1430_td_002_r_5,1,0,0,0,682.0,40.0,16.0,0.06,1500.0,1430.0,5.0,0.02,5.0,115.0
2,2,mask_ppo_16_td_006_target_fq_2924_td_002_r_20,1,0,0,0,764.0,40.0,16.0,0.06,1500.0,2924.0,20.0,0.02,5.0,115.0
2,2,mask_ppo_16_td_006_target_fq_489_td_002_r_20,1,0,0,0,1697.0,40.0,16.0,0.06,1500.0,489.0,20.0,0.02,5.0,115.0
2,2,mask_ppo_16_td_01,0,1,0,0,1051.0,,16.0,0.1,1500.0,,,,5.0,115.0
2,2,mask_ppo_16_td_01_target_fq_1430_td_002_r_5,1,0,0,0,767.0,80.0,16.0,0.1,1500.0,1430.0,5.0,0.02,5.0,115.0
2,2,mask_ppo_16_td_01_target_fq_2045_td_002_r_10,1,0,0,0,716.0,80.0,16.0,0.1,1500.0,2045.0,10.0,0.02,5.0,115.0
2,2,mask_ppo_16_td_01_target_fq_699_td_002_r_20,1,0,0,0,368.0,80.0,16.0,0.1,1500.0,699.0,20.0,0.02,5.0,115.0
2,2,mask_ppo_4_td_002,0,1,0,0,990.0,,4.0,0.02,1500.0,,,,1.0,29.0
2,2,mask_ppo_4_td_002_target_fq_1000_td_002_r_20,1,0,0,0,926.0,0.0,4.0,0.02,1500.0,1000.0,20.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_002_target_fq_2924_td_002_r_10,1,0,0,0,842.0,0.0,4.0,0.02,1500.0,2924.0,10.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_002_target_fq_699_td_002_r_10,1,0,0,0,1153.0,0.0,4.0,0.02,1500.0,699.0,10.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_004,0,1,0,0,1186.0,,4.0,0.04,1500.0,,,,1.0,29.0
2,2,mask_ppo_4_td_006,0,1,0,0,821.0,,4.0,0.06,1500.0,,,,1.0,29.0
2,2,mask_ppo_4_td_006_target_fq_1000_td_002_r_10,1,0,0,0,803.0,40.0,4.0,0.06,1500.0,1000.0,10.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_006_target_fq_2924_td_002_r_5,1,0,0,0,634.0,40.0,4.0,0.06,1500.0,2924.0,5.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_006_target_fq_699_td_002_r_5,1,0,0,0,497.0,40.0,4.0,0.06,1500.0,699.0,5.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_008,0,1,0,0,981.0,,4.0,0.08,1500.0,,,,1.0,29.0
2,2,mask_ppo_4_td_01,0,1,0,0,589.0,,4.0,0.1,1500.0,,,,1.0,29.0
2,2,mask_ppo_4_td_01_target_fq_1430_td_002_r_5,1,0,0,0,873.0,80.0,4.0,0.1,1500.0,1430.0,5.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_01_target_fq_2924_td_002_r_20,1,0,0,0,627.0,80.0,4.0,0.1,1500.0,2924.0,20.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_01_target_fq_489_td_002_r_10,1,0,0,0,1202.0,80.0,4.0,0.1,1500.0,489.0,10.0,0.02,1.0,29.0
2,2,mask_ppo_4_td_01_target_fq_699_td_002_r_10,1,0,0,0,822.0,80.0,4.0,0.1,1500.0,699.0,10.0,0.02,1.0,29.0
2,2,mask_ppo_64_td_002,0,1,0,0,916.0,,64.0,0.02,1500.0,,,,18.0,463.0
2,2,mask_ppo_64_td_002_target_fq_1000_td_002_r_20,1,0,0,0,405.0,0.0,64.0,0.02,1500.0,1000.0,20.0,0.02,18.0,463.0
2,2,mask_ppo_64_td_002_target_fq_1430_td_002_r_20,1,0,0,0,452.0,0.0,64.0,0.02,1500.0,1430.0,20.0,0.02,18.0,463.0
2,2,mask_ppo_64_td_002_target_fq_699_td_002_r_5,1,0,0,0,809.0,0.0,64.0,0.02,1500.0,699.0,5.0,0.02,18.0,463.0
2,2,mask_ppo_64_td_004,0,1,0,0,747.0,,64.0,0.04,1500.0,,,,18.0,463.0
2,2,mask_ppo_64_td_006,0,1,0,0,512.0,,64.0,0.06,1500.0,,,,19.0,463.0
2,2,mask_ppo_64_td_006_target_fq_1000_td_002_r_10,1,0,0,0,804.0,40.0,64.0,0.06,1500.0,1000.0,10.0,0.02,19.0,463.0
2,2,mask_ppo_64_td_006_target_fq_2045_td_002_r_20,1,0,0,0,1092.0,40.0,64.0,0.06,1500.0,2045.0,20.0,0.02,19.0,463.0
2,2,mask_ppo_64_td_006_target_fq_489_td_002_r_5,1,0,0,0,3778.0,40.0,64.0,0.06,1500.0,489.0,5.0,0.02,19.0,463.0
2,2,mask_ppo_64_td_01,0,1,0,0,1842.0,,64.0,0.1,1500.0,,,,19.0,463.0
2,2,mask_ppo_64_td_01_target_fq_1000_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,10.0,0.02,19.0,463.0
2,2,mask_ppo_64_td_01_target_fq_2045_td_002_r_20,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,2045.0,20.0,0.02,19.0,463.0
2,3,mask_ppo_16_td_002,0,1,0,0,813.0,,16.0,0.02,1500.0,,,,4.0,115.0
2,3,mask_ppo_16_td_002_target_fq_1000_td_002_r_10,1,0,0,0,1279.0,0.0,16.0,0.02,1500.0,1000.0,10.0,0.02,4.0,115.0
2,3,mask_ppo_16_td_002_target_fq_1430_td_002_r_10,1,0,0,0,1249.0,0.0,16.0,0.02,1500.0,1430.0,10.0,0.02,4.0,115.0
2,3,mask_ppo_16_td_002_target_fq_2924_td_002_r_5,1,0,0,0,787.0,0.0,16.0,0.02,1500.0,2924.0,5.0,0.02,4.0,115.0
2,3,mask_ppo_16_td_004,0,1,0,0,528.0,,16.0,0.04,1500.0,,,,5.0,115.0
2,3,mask_ppo_16_td_006,0,1,0,0,954.0,,16.0,0.06,1500.0,,,,5.0,115.0
2,3,mask_ppo_16_td_006_target_fq_1430_td_002_r_20,1,0,0,0,903.0,40.0,16.0,0.06,1500.0,1430.0,20.0,0.02,5.0,115.0
2,3,mask_ppo_16_td_006_target_fq_699_td_002_r_20,1,0,0,0,850.0,40.0,16.0,0.06,1500.0,699.0,20.0,0.02,5.0,115.0
2,3,mask_ppo_16_td_01,0,1,0,0,686.0,,16.0,0.1,1500.0,,,,5.0,115.0
2,3,mask_ppo_16_td_01_target_fq_1000_td_002_r_10,1,0,0,0,760.0,80.0,16.0,0.1,1500.0,1000.0,10.0,0.02,5.0,115.0
2,3,mask_ppo_16_td_01_target_fq_2924_td_002_r_5,1,0,0,0,777.0,80.0,16.0,0.1,1500.0,2924.0,5.0,0.02,5.0,115.0
2,3,mask_ppo_16_td_01_target_fq_699_td_002_r_5,1,0,0,0,1019.0,80.0,16.0,0.1,1500.0,699.0,5.0,0.02,5.0,115.0
2,3,mask_ppo_4_td_002,0,1,0,0,1039.0,,4.0,0.02,1500.0,,,,1.0,29.0
2,3,mask_ppo_4_td_002_target_fq_2045_td_002_r_5,1,0,0,0,1095.0,0.0,4.0,0.02,1500.0,2045.0,5.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_002_target_fq_489_td_002_r_10,1,0,0,0,1038.0,0.0,4.0,0.02,1500.0,489.0,10.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_002_target_fq_699_td_002_r_20,1,0,0,0,698.0,0.0,4.0,0.02,1500.0,699.0,20.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_004,0,1,0,0,1153.0,,4.0,0.04,1500.0,,,,1.0,29.0
2,3,mask_ppo_4_td_006,0,1,0,0,718.0,,4.0,0.06,1500.0,,,,1.0,29.0
2,3,mask_ppo_4_td_006_target_fq_1000_td_002_r_5,1,0,0,0,875.0,40.0,4.0,0.06,1500.0,1000.0,5.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_006_target_fq_1430_td_002_r_10,1,0,0,0,800.0,40.0,4.0,0.06,1500.0,1430.0,10.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_006_target_fq_2924_td_002_r_20,1,0,0,0,873.0,40.0,4.0,0.06,1500.0,2924.0,20.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_006_target_fq_489_td_002_r_10,1,0,0,0,837.0,40.0,4.0,0.06,1500.0,489.0,10.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_008,0,1,0,0,996.0,,4.0,0.08,1500.0,,,,1.0,29.0
2,3,mask_ppo_4_td_01,0,1,0,0,644.0,,4.0,0.1,1500.0,,,,1.0,29.0
2,3,mask_ppo_4_td_01_target_fq_1000_td_002_r_10,1,0,0,0,1122.0,80.0,4.0,0.1,1500.0,1000.0,10.0,0.02,1.0,29.0
2,3,mask_ppo_4_td_01_target_fq_2045_td_002_r_20,1,0,0,0,1199.0,80.0,4.0,0.1,1500.0,2045.0,20.0,0.02,1.0,29.0
2,3,mask_ppo_64_td_002,0,1,0,0,1153.0,,64.0,0.02,1500.0,,,,18.0,463.0
2,3,mask_ppo_64_td_002_target_fq_1430_td_002_r_10,1,0,0,0,974.0,0.0,64.0,0.02,1500.0,1430.0,10.0,0.02,18.0,463.0
2,3,mask_ppo_64_td_002_target_fq_2924_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2924.0,20.0,0.02,18.0,463.0
2,3,mask_ppo_64_td_002_target_fq_699_td_002_r_20,1,0,0,0,904.0,0.0,64.0,0.02,1500.0,699.0,20.0,0.02,18.0,463.0
2,3,mask_ppo_64_td_004,0,1,0,0,786.0,,64.0,0.04,1500.0,,,,18.0,463.0
2,3,mask_ppo_64_td_006,0,1,0,0,3254.0,,64.0,0.06,1500.0,,,,19.0,463.0
2,3,mask_ppo_64_td_006_target_fq_1430_td_002_r_10,1,0,0,0,1604.0,40.0,64.0,0.06,1500.0,1430.0,10.0,0.02,19.0,463.0
2,3,mask_ppo_64_td_006_target_fq_2045_td_002_r_10,1,0,0,0,7376.0,40.0,64.0,0.06,1500.0,2045.0,10.0,0.02,19.0,463.0
2,3,mask_ppo_64_td_006_target_fq_699_td_002_r_20,1,0,0,0,4001.0,40.0,64.0,0.06,1500.0,699.0,20.0,0.02,19.0,463.0
2,3,mask_ppo_64_td_01,0,1,0,0,1628.0,,64.0,0.1,1500.0,,,,19.0,463.0
2,3,mask_ppo_64_td_01_target_fq_1000_td_002_r_20,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,20.0,0.02,19.0,463.0
2,3,mask_ppo_64_td_01_target_fq_1430_td_002_r_20,1,0,0,0,4389.0,80.0,64.0,0.1,1500.0,1430.0,20.0,0.02,19.0,463.0
2,3,mask_ppo_64_td_01_target_fq_2924_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,2924.0,10.0,0.02,19.0,463.0
2,3,mask_ppo_64_td_01_target_fq_489_td_002_r_10,1,0,0,0,1216.0,80.0,64.0,0.1,1500.0,489.0,10.0,0.02,19.0,463.0
2,4,mask_ppo_16_td_002,0,1,0,0,498.0,,16.0,0.02,1500.0,,,,4.0,115.0
2,4,mask_ppo_16_td_002_target_fq_1430_td_002_r_5,1,0,0,0,773.0,0.0,16.0,0.02,1500.0,1430.0,5.0,0.02,4.0,115.0
2,4,mask_ppo_16_td_002_target_fq_2924_td_002_r_20,1,0,0,0,798.0,0.0,16.0,0.02,1500.0,2924.0,20.0,0.02,4.0,115.0
2,4,mask_ppo_16_td_002_target_fq_489_td_002_r_20,1,0,0,0,825.0,0.0,16.0,0.02,1500.0,489.0,20.0,0.02,4.0,115.0
2,4,mask_ppo_16_td_002_target_fq_489_td_002_r_5,1,0,0,0,1249.0,0.0,16.0,0.02,1500.0,489.0,5.0,0.02,4.0,115.0
2,4,mask_ppo_16_td_004,0,1,0,0,2563.0,,16.0,0.04,1500.0,,,,5.0,115.0
2,4,mask_ppo_16_td_006,0,1,0,0,1149.0,,16.0,0.06,1500.0,,,,5.0,115.0
2,4,mask_ppo_16_td_006_target_fq_1000_td_002_r_20,1,0,0,0,779.0,40.0,16.0,0.06,1500.0,1000.0,20.0,0.02,5.0,115.0
2,4,mask_ppo_16_td_006_target_fq_2045_td_002_r_10,1,0,0,0,1624.0,40.0,16.0,0.06,1500.0,2045.0,10.0,0.02,5.0,115.0
2,4,mask_ppo_16_td_006_target_fq_2924_td_002_r_5,1,0,0,0,1155.0,40.0,16.0,0.06,1500.0,2924.0,5.0,0.02,5.0,115.0
2,4,mask_ppo_16_td_01,0,1,0,0,2132.0,,16.0,0.1,1500.0,,,,5.0,115.0
2,4,mask_ppo_16_td_01_target_fq_2045_td_002_r_20,1,0,0,0,382.0,80.0,16.0,0.1,1500.0,2045.0,20.0,0.02,5.0,115.0
